page,search_url,property_url,type,Location,Price,Area,Bedrooms,Y,Energy,NumUnits,Sale,Build,Delivery,Name_Prop,Units
1,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/zaandam/project-de-paltrok/43667171/,Project,Zaandam,698000,129,,,,42.0,02-25,01-25,12-27,H-09a,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rotterdam/project-bouwershof-rusthoflaan/43075856/,Project,Rotterdam,450000,109,,,,5.0,07-25,,01-27,Dubbele bovenwoning,4.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rotterdam/project-bouwershof-rusthoflaan/43075856/,Project,Rotterdam,400000,84,,,,5.0,07-25,,01-27,Sous-bel woning,1.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rotterdam/project-bouwershof-rusthoflaan/43075856/,Project,Rotterdam,315000,77,,,,5.0,07-25,,01-27,Bajonet woning,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rotterdam/project-bouwershof-rusthoflaan/43075856/,Project,Rotterdam,387500,94,,,,5.0,07-25,,01-27,Hoekappartement,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rotterdam/project-bouwershof-rusthoflaan/43075856/,Project,Rotterdam,230000,49,,,,5.0,07-25,,01-27,Start appartement,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-urban-vista-new-york/89161317/,Project,Rijswijk,259000,43,,,,0.0,12-24,,12-24,Type Brooklyn,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-urban-vista-new-york/89161317/,Project,Rijswijk,335000,57,,,,0.0,12-24,,12-24,Type Harlem,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-urban-vista-new-york/89161317/,Project,Rijswijk,315000,52,,,,0.0,12-24,,12-24,Type Manhattan,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-urban-vista-new-york/89161317/,Project,Rijswijk,312500,56,,,,0.0,12-24,,12-24,Type SoHo,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-urban-vista-new-york/89161317/,Project,Rijswijk,367500,58,,,,0.0,12-24,,12-24,Type Special,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/zaandam/project-la-paix/43404062/,Project,Zaandam,439500,90,,,,0.0,09-24,01-25,12-25,Appartementen,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/zaandam/project-la-paix/43404062/,Project,Zaandam,425000,69,,,,0.0,09-24,01-25,12-25,Eengezinswoning,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hilversum/project-hilversum-city-living/43772495/,Project,Hilversum,422000,67,,,,23.0,,,,A,11.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hilversum/project-hilversum-city-living/43772495/,Project,Hilversum,352000,61,,,,23.0,,,,B,6.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hilversum/project-hilversum-city-living/43772495/,Project,Hilversum,533000,85,,,,23.0,,,,F,4.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hilversum/project-hilversum-city-living/43772495/,Project,Hilversum,407500,65,,,,23.0,,,,G,2.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hilversum/project-hilversum-city-living/43772495/,Project,Hilversum,256000,39,,,,23.0,,,,C,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/koog-aan-de-zaan/project-edgarshof/43688505/,Project,Koog aan de Zaan,425000,71,,,,3.0,09-24,,,Tweede verdieping,2.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/koog-aan-de-zaan/project-edgarshof/43688505/,Project,Koog aan de Zaan,465000,84,,,,3.0,09-24,,,Eerste verdieping,1.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/koog-aan-de-zaan/project-edgarshof/43688505/,Project,Koog aan de Zaan,379500,63,,,,3.0,09-24,,,Begane Grond,0.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hoofddorp/project-victoria-four/43805518/,Project,Hoofddorp,455000,51,,,,11.0,02-25,,,2-kamerappartement met balkon,8.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hoofddorp/project-victoria-four/43805518/,Project,Hoofddorp,365000,49,,,,11.0,02-25,,,2-kamerappartement,2.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/hoofddorp/project-victoria-four/43805518/,Project,Hoofddorp,295000,39,,,,11.0,02-25,,,Studio,1.0
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&type=[%22group%22]&sort=%22price_up%22&custom_area=wcv_%2540o%2560n_IyiKgqCouPtlBfsDnmIp%257Be%2540vgTxpNn_HePngCcwBj%257COdoQp%255ElnXuuRxtA%2560aQbhYolDxs%255EzuTjrKln%2540vec%2540%257DlDbwBgqFswg%2540%257Bf%255BfzGw%257DJgsDscIo%257Be%2540%257BpDkoF%257CSehNljFeo%255ChaDwdu%2540eaU,cmw%255Dw_s%257CHgk%255E%257BmB_mE%257BbQdxSgtKph%255BkxAzwFroIwbSrhOja%2540bfI,%257D~zXsg%257B%257CHehNvuJufQokAcP%257DcHuxJ%257D%2560Utzl%2540r%257BT,kniYian%257CHeuCueC%257ByElv%2540_fB%2560hDjrKtmCtcAogF,%257DksYcza%257CHewBefKcyAewFwxm%2540tuK%2560bDvpLfzGtlIhnc%2540%257BNl%257DA%257BeO",https://www.funda.nl/detail/nieuwbouw/rijswijk-zh/project-core-by-edelwonen/89377710/,Project,Rijswijk,265000,40,,,,0.0,06-25,,09-26,B1,0.0
